timestamp,o,d
2023-09-29 10:26:34,Pamela Lopez,2117
2023-09-29 10:26:42,Paul Hodge,93
2023-09-29 10:33:31,Richard Viteri,2567
2023-09-29 10:38:38,Catherine Lehman,4499
2023-09-29 10:54:15,Fay Mueller,1184
2023-09-29 10:56:20,Lorraine Garner,1724
2023-09-29 10:57:02,Guy Espada,4488
2023-09-29 10:58:25,Janice Whitley,1230
2023-09-29 11:08:24,Janet Olson,4820
2023-09-29 11:11:54,Cindy Rodriguez,132
2023-09-29 11:42:00,William Mcintyre,3893
2023-09-29 11:51:24,Una Lawless,1363
2023-09-29 12:03:56,Eleonor Bunting,2679
2023-09-29 12:20:47,Stephen Frazier,3405
2023-09-29 12:27:35,Antonia Turner,954
2023-09-29 13:02:53,William Bennett,2451
2023-09-29 13:10:21,Ismael Sexton,2501
2023-09-29 13:21:47,Kelly Newhouse,4399
2023-09-29 13:34:30,Jose Allen,2999
2023-09-29 13:38:16,Joan Cole,2055
2023-09-29 13:40:13,John Medina,307
2023-09-29 13:42:08,Katherine Anderson,332
2023-09-29 13:59:21,Ronald Souphom,2128
2023-09-29 14:16:48,Lakisha Martir,4078
2023-09-29 14:18:12,Michael Williams,492
2023-09-29 14:18:47,Fannie Westman,4671
2023-09-29 14:22:43,James Calabrese,1716
2023-09-29 14:36:21,John Porter,4067
2023-09-29 14:57:43,Bonny Sansoucie,4972
2023-09-29 15:12:50,Michelle Fisher,3147
2023-09-29 15:14:45,Lawrence Mages,2474
2023-09-29 15:18:19,Lynn Creel,2247
2023-09-29 15:19:16,David Lupien,1144
2023-09-29 15:32:44,Betty Myers,589
2023-09-29 15:38:22,Lue Young,894
2023-09-29 15:54:34,Lee Heller,1126
2023-09-29 16:18:17,Benjamin Walker,4222
2023-09-29 16:36:27,Maryann Tito,4640
2023-09-29 16:49:48,Jeffrey Janney,3620
2023-09-29 16:55:12,Juan Parker,2063
2023-09-29 17:00:57,Donna Cook,518
2023-09-29 17:16:47,William Simonson,4919
2023-09-29 17:21:10,Gloria Nave,1851
2023-09-29 17:51:18,Alicia Green,4039
2023-09-29 17:52:02,James Nagel,449
2023-09-29 18:09:39,Gladys Wilson,4680
2023-09-29 18:32:34,Kevin Scott,2381
2023-09-29 18:38:26,Jacob Santiago,2410
2023-09-29 18:47:12,Kathleen Chagnon,4418
2023-09-29 18:55:41,Abraham Dellapenna,4447
2023-09-29 18:57:57,Jeremy Caldwell,230
2023-09-29 19:15:31,Judi Franklin,2398
2023-09-29 19:15:32,Barbara Labelle,4861
2023-09-29 19:19:43,Natasha Hawkins,1581
2023-09-29 19:22:58,Gene James,901
2023-09-29 19:32:15,Erik Popielarczyk,2672
2023-09-29 19:34:19,Adam Pope,1368
2023-09-29 19:38:44,Jean Foley,1285
2023-09-29 20:32:14,Patricia Whitlock,2632
2023-09-29 21:03:19,Ray Yother,1280
2023-09-29 21:20:03,Richard Gibson,4760
2023-09-29 21:25:35,Aisha Matheson,1799
2023-09-29 21:28:47,Paul Brown,4486
2023-09-29 21:28:47,Johnnie Berry,1632
2023-09-29 21:33:21,Frederick Trujillo,2446
2023-09-29 21:46:03,Rebecca Collins,1159
2023-09-29 21:49:41,Charlie Tarasuik,2527
2023-09-29 21:58:26,Beryl Woods,470
2023-09-29 22:10:34,Joann Rivera,2131
2023-09-29 22:13:45,Barbara Herrera,3873
2023-09-29 22:24:47,Alex Darbonne,3842
2023-09-29 22:51:14,Matthew Daugherty,1932
2023-09-29 22:54:36,William Simonson,2464
2023-09-29 22:56:32,Cinthia Norton,1800
2023-09-29 23:13:35,Zachary Murillo,3505
2023-09-29 23:32:16,Brenda Perrault,2706
2023-09-30 0:02:50,Lue Weston,4319
2023-09-30 0:24:56,Gloria Pelletier,246
2023-09-30 0:25:36,Roy Rudolph,4110
2023-09-30 0:25:38,Diana Smith,3817
2023-09-30 0:38:08,Mary Helm,727
2023-09-30 1:17:58,Jacob Santiago,4796
2023-09-30 1:24:59,Dora Williams,1925
2023-09-30 1:27:30,Hattie Lebron,343
2023-09-30 1:31:57,David Gardner,14
2023-09-30 1:43:50,Tracy Stoker,4839
2023-09-30 1:57:15,David Randall,194
2023-09-30 2:32:22,David Keller,211
2023-09-30 2:38:15,Richard Otero,3004
2023-09-30 2:46:19,Lucille Gardner,2200
2023-09-30 3:04:39,Mike Hoopes,4315
2023-09-30 3:16:57,Jame White,647
2023-09-30 3:18:10,Sandra Zimmerman,4391
2023-09-30 3:26:31,Diana Darby,1697
2023-09-30 3:28:52,Morgan Caldwell,3655
2023-09-30 3:35:16,Jana Mcclendon,368
2023-09-30 3:37:45,Paul Corkill,2056
2023-09-30 3:52:03,Laura Pulley,522
2023-09-30 4:27:20,Timothy Bobbitt,976
2023-09-30 4:50:44,Anthony Banda,55
2023-09-30 4:57:54,Catalina Hale,1340
2023-09-30 5:02:46,Joel Alvarado,1429
2023-09-30 5:03:33,Nancy Rynders,4133
2023-09-30 5:26:47,Geraldine Walrath,1031
2023-09-30 5:42:03,Arthur Blake,1335
2023-09-30 6:02:33,John Medina,4172
2023-09-30 6:03:19,Michael Jeschke,3295
2023-09-30 6:07:41,Issac Prendergast,970
2023-09-30 6:23:48,Yvonne Seipp,273
2023-09-30 6:26:17,Charles Martinez,3751
2023-09-30 6:33:34,Alan Conner,3705
2023-09-30 6:41:51,Kala Johnson,2565
2023-09-30 6:47:14,Robyn Boulds,234
2023-09-30 6:47:55,Alice Collins,1310
2023-09-30 6:48:29,Lourdes Davis,3184
2023-09-30 6:54:02,Robert Becker,3052
2023-09-30 7:02:39,Danielle Chrisman,722
2023-09-30 7:08:06,Debbie Campbell,4669
2023-09-30 7:08:51,Vanessa Mckoy,4035
2023-09-30 7:08:52,Alice Smith,2891
2023-09-30 7:16:20,Bobby Boyle,1088
2023-09-30 7:17:15,Alice Meadows,4807
2023-09-30 7:39:32,Sheila Anderson,4953
2023-09-30 7:39:34,Michael Murray,1515
2023-09-30 7:53:07,James Myers,1655
2023-09-30 7:56:34,William Eubanks,2528
2023-09-30 7:59:42,Fidel Dickerson,75
2023-09-30 8:09:53,Sidney Kitchen,3817
2023-09-30 8:18:08,Lee Febres,160
2023-09-30 8:45:50,Carla Tillman,128
2023-09-30 9:14:46,Hazel Joyner,2147
2023-09-30 9:16:35,Doris Campbell,1746
2023-09-30 9:35:29,Dennis Centeno,110
2023-09-30 9:51:29,Robert Powell,3273
2023-09-30 10:28:31,William Sims,692
2023-09-30 11:08:15,Anthony Ceraos,1237
2023-09-30 11:13:26,Mary Russo,3183
2023-09-30 11:44:47,Jordan Johnson,3125
2023-09-30 11:47:31,Dorothy Moates,729
2023-09-30 11:50:57,Babara Bielinski,2315
2023-09-30 11:55:28,Linda Evans,4737
2023-09-30 12:17:02,Robert Brown,2034
2023-09-30 12:38:36,Mary Sanders,757
2023-09-30 12:39:36,Vickie Toan,4550
2023-09-30 12:41:14,Melba Hobdy,3637
2023-09-30 12:47:35,Margaret Darling,2518
2023-09-30 12:47:53,Janice Poitier,1137
2023-09-30 13:32:24,Linda Day,1429
2023-09-30 13:40:46,Truman Zigler,3452
2023-09-30 13:49:33,Henry Bodey,2829
2023-09-30 13:50:57,Reginald Hansen,1218
2023-09-30 13:54:41,Lee Lopez,3395
2023-09-30 14:09:55,Kathleen Homan,2151
2023-09-30 14:11:22,Steven Montoya,4070
2023-09-30 14:16:43,Jenna Chung,1573
2023-09-30 14:36:30,John Reiher,3910
2023-09-30 14:43:08,Regina Butler,3000
2023-09-30 14:49:30,Florine Dooley,3493
2023-09-30 14:53:09,Kenneth Nelson,4501
2023-09-30 14:55:17,Arthur Singleton,4588
2023-09-30 14:59:52,Sherly Armstrong,1446
2023-09-30 15:00:42,Lena Hampton,350
2023-09-30 15:03:35,Ramona Kelly,4212
2023-09-30 15:04:24,Sandra Lyles,895
2023-09-30 15:06:12,Henry Johnson,2878
2023-09-30 15:12:12,Ryan Barton,1069
2023-09-30 15:25:13,John Massey,329
2023-09-30 15:37:44,Michael Hamilton,4455
2023-09-30 15:53:36,Angelika Sims,583
2023-09-30 15:55:12,Robert Gladney,3554
2023-09-30 16:03:18,John Valdez,2837
2023-09-30 16:07:36,Martin Mcnish,3173
2023-09-30 16:16:40,Thomas Middleton,4839
2023-09-30 16:19:21,Ronni Nelson,1488
2023-09-30 16:21:07,Paula Jordan,1081
2023-09-30 16:29:36,Elizabeth Jerkins,4303
2023-09-30 16:39:21,Kyle Yim,2151
2023-09-30 16:55:03,Robert Moreno,1292
2023-09-30 17:10:25,Richard Loureiro,3357
2023-09-30 17:18:45,Marion James,386
2023-09-30 17:24:14,Ida Gardner,959
2023-09-30 17:26:10,Robert Weathers,367
2023-09-30 17:41:13,Marc Burns,1820
2023-09-30 17:44:20,Rodolfo Seibel,190
2023-09-30 17:46:21,Richard Viteri,4327
2023-09-30 17:48:46,Rosie Tapia,4635
2023-09-30 18:07:51,John Warner,4
2023-09-30 18:12:43,Donald Moore,1222
2023-09-30 18:14:51,Kara Curtis,3400
2023-09-30 18:22:35,Richard Mcclendon,425
2023-09-30 18:36:59,Theresa Johnson,4695
2023-09-30 18:42:44,Joan Moses,1547
2023-09-30 19:00:01,Justin Lott,4314
2023-09-30 19:58:12,Sandra Dorich,1783
2023-09-30 20:05:29,Richard Kelley,697
2023-09-30 20:11:36,Tamara White,219
2023-09-30 20:13:12,Laura Worrell,354
2023-09-30 20:24:13,Maria Prezzia,4041
2023-09-30 20:40:49,Ariel Stupka,3092
2023-09-30 20:47:33,Ronald Ezzo,3288
2023-09-30 21:00:00,Paul Joffrion,529
2023-09-30 21:12:09,Charles Karl,2800
2023-09-30 21:17:07,Kent Melcher,4894
2023-09-30 21:29:26,Antonia Plummer,1604
2023-09-30 21:42:52,Stephen Wright,3335
2023-09-30 21:43:21,Janice Poitier,1878
2023-09-30 21:47:23,Warren Reeder,90
2023-09-30 21:50:49,Ola Alger,4668
2023-09-30 21:51:18,Christopher Babin,1815
2023-09-30 21:51:51,Sandra Solian,781
2023-09-30 21:54:46,Roxanne Vrbka,4099
2023-09-30 22:14:01,Barbara Diaz,51
2023-09-30 22:27:01,Rachel Porch,2297
2023-09-30 22:40:52,Larry Edwards,4963
2023-09-30 22:43:06,Pamela Galarza,1416
2023-09-30 22:45:02,Michael Walker,4759
2023-09-30 22:45:50,Justin Goss,4427
2023-09-30 22:56:09,Brian Norton,1813
2023-09-30 22:58:34,Caroline Brown,4257
2023-09-30 22:59:21,Laura Lescarbeau,2099
2023-09-30 23:20:27,Brittany Perry,821
2023-09-30 23:22:28,Jason Segarra,1443
2023-09-30 23:23:45,Ronald Stringfellow,4513
2023-09-30 23:31:13,Sandra Fontaine,4276
2023-10-01 0:00:07,Allison Riffe,2425
2023-10-01 0:02:51,Stacey Jones,4494
2023-10-01 0:06:32,Vivian Rambo,2888
2023-10-01 0:36:09,Carl Wooley,3563
2023-10-01 0:38:38,William Hamlin,2369
2023-10-01 0:44:11,Samuel Clark,4132
2023-10-01 0:51:22,Michael Longbrake,2875
2023-10-01 1:11:06,Richard Gibson,2689
2023-10-01 1:12:47,Larry Martinez,2799
2023-10-01 1:16:26,Ellis Pagliaro,102
2023-10-01 1:25:27,Diane Mccormack,1567
2023-10-01 1:28:18,Catherine Lehman,1156
2023-10-01 1:32:46,Florence Wisse,885
2023-10-01 1:59:36,Kory Chung,1419
2023-10-01 2:26:40,Doris Campbell,938
2023-10-01 2:27:55,Dorothy King,536
2023-10-01 2:33:42,Kelvin Orme,3422
2023-10-01 2:34:40,Adriana Morales,520
2023-10-01 2:39:55,Vincent Walker,692
2023-10-01 2:40:13,John Welch,2620
2023-10-01 2:43:28,Robert Benjamin,2553
2023-10-01 2:44:18,Vickie Fryar,1954
2023-10-01 2:44:24,Gabriel Hough,1670
2023-10-01 3:15:42,Helen Spicer,1143
2023-10-01 3:17:32,Lamar Wheelock,1372
2023-10-01 3:17:48,Joann Rivera,4315
2023-10-01 3:19:53,Curtis Cantell,4088
2023-10-01 3:35:58,Janice Mounts,1770
2023-10-01 4:07:41,David Weinberg,4881
2023-10-01 4:58:52,Laura Fote,1318
2023-10-01 4:59:44,Rose Mitchell,1774
2023-10-01 4:59:57,Michael Mcculloch,898
2023-10-01 5:00:02,William Jackson,2046
2023-10-01 5:11:56,Michele Allison,184
2023-10-01 5:27:07,Flora Priest,742
2023-10-01 6:03:01,Kelly Groves,4894
2023-10-01 6:11:17,Peter Johnston,4876
2023-10-01 6:26:59,Frank Brito,4348
2023-10-01 6:28:24,John Hillard,1729
2023-10-01 6:51:25,Jason Harvey,1242
2023-10-01 7:06:48,Michael Conn,124
2023-10-01 7:27:47,Joseph Brown,1446
2023-10-01 7:28:22,Brenda Prewitt,2024
2023-10-01 7:28:46,Kathy Short,558
2023-10-01 7:36:47,Don Johnson,3004
2023-10-01 7:45:51,Ronald Ezzo,4369
2023-10-01 8:16:20,Lewis Allison,4730
2023-10-01 8:17:07,Harry Ridlon,3888
2023-10-01 8:18:23,Jackie Martinez,2493
2023-10-01 8:19:41,Myrtle Daniel,4713
2023-10-01 8:21:57,Walter Martin,1378
2023-10-01 8:28:19,Shaun Beals,1959
2023-10-01 9:05:26,Sara Snook,2570
2023-10-01 9:13:23,Sarah Estrada,4487
2023-10-01 9:22:56,Stephanie Scholz,2221
2023-10-01 9:35:36,Paul Garkow,4910
2023-10-01 9:39:56,James Jackson,8
2023-10-01 10:13:30,Veronica Ray,4217
2023-10-01 10:20:08,Paul Lock,688
2023-10-01 10:27:39,Kenneth Baldwin,1747
2023-10-01 10:27:49,Douglas Battey,4280
2023-10-01 10:45:12,Lee Heller,74
2023-10-01 10:51:30,Charles Guerra,3423
2023-10-01 10:56:11,Renee Solari,4234
2023-10-01 10:57:18,Opal Sartin,170
2023-10-01 11:08:06,Patricia Medina,1242
2023-10-01 11:11:03,Daniel Howard,2842
2023-10-01 11:16:27,Tommy Garcia,894
2023-10-01 11:37:33,Anthony Coggins,744
2023-10-01 11:40:22,Brian Collins,3781
2023-10-01 11:41:20,Joseph Benge,3
2023-10-01 11:42:43,Lillian Bishop,3569
2023-10-01 11:50:51,Christopher Mcpherson,1794
2023-10-01 12:18:00,William Hamlin,1865
2023-10-01 12:23:21,April Moore,2964
2023-10-01 12:23:45,Monet Carbone,3024
2023-10-01 13:00:05,Matthew Taylor,2528
2023-10-01 13:04:00,Fred Cantu,1652
2023-10-01 13:17:27,David Russell,2641
2023-10-01 13:28:07,Harry Ridlon,1372
2023-10-01 13:44:32,Joseph Broyles,4936
2023-10-01 13:49:04,Migdalia Denney,2207
2023-10-01 13:53:25,Howard Munoz,454
2023-10-01 13:55:01,James Ceja,1190
2023-10-01 14:19:28,Paula Moore,1188
2023-10-01 14:30:25,Bryan Rodriguez,4103
2023-10-01 14:36:02,Jaclyn Joshua,4974
2023-10-01 14:42:35,Josephine Nicholson,1077
2023-10-01 14:43:43,Lori Mcnair,3523
2023-10-01 14:47:16,John Bryant,1851
2023-10-01 14:49:20,Karena Rowan,1529
2023-10-01 15:16:55,Steven Fay,2013
2023-10-01 15:20:11,Robert Duke,4258
2023-10-01 15:28:55,Charles Speer,3513
2023-10-01 15:48:40,Terence Logiudice,2063
2023-10-01 15:50:39,Charles Sierra,4573
2023-10-01 16:28:18,Pamela Condon,4223
2023-10-01 16:44:28,Roger Wiley,3358
2023-10-01 17:18:14,Beatrice Morris,582
2023-10-01 17:52:15,Henry Riley,2506
2023-10-01 17:55:20,Jeremy Gomez,4111
2023-10-01 17:59:53,Sandra Ballard,1788
2023-10-01 18:02:28,Nancy Warmbier,4791
2023-10-01 18:02:51,Frances Mcdonald,4334
2023-10-01 18:03:31,Barbara Thompson,4962
2023-10-01 18:22:28,James Campbell,2662
2023-10-01 18:54:32,Gary Luna,1146
2023-10-01 19:24:39,Florence Wisse,1050
2023-10-01 19:49:30,Anthony Speaks,2551
2023-10-01 19:51:50,Michael Ruth,1155
2023-10-01 20:00:27,Myrtle Gibson,3576
2023-10-01 20:06:49,Anne Crow,597
2023-10-01 20:08:32,Larry Diaz,643
2023-10-01 20:13:15,Glenda Colbert,125
2023-10-01 20:45:37,Mike Haggerty,1309
2023-10-01 21:13:10,Priscilla Cadwell,2131
2023-10-01 21:47:15,Anthony Hernandez,87
2023-10-01 22:00:08,Ken Sinkfield,3572
2023-10-01 22:05:04,Heather Sweet,1253
2023-10-01 22:06:43,James Baker,598
2023-10-01 22:15:34,Donna Fernandez,3482
2023-10-01 22:33:35,Peggy Hesse,1794
2023-10-01 22:39:39,Jeffrey Moore,2528
2023-10-01 22:41:33,Leonard Chancellor,4411
2023-10-01 22:42:54,Curtis Cox,4578
2023-10-01 22:45:46,Robert Hendershot,1499
2023-10-01 22:52:30,Terry Jackson,3594
2023-10-01 22:55:01,Arielle Robison,2570
2023-10-01 22:57:38,William Roberts,3122
2023-10-01 23:14:26,Thomas Spencer,624
2023-10-01 23:15:32,John Zaczek,4621
2023-10-01 23:19:27,Leonard Gomez,3715
2023-10-01 23:19:54,Linda Day,2037
2023-10-01 23:32:57,Penny Sessions,3685
2023-10-01 23:38:55,Francis Richards,4123
2023-10-01 23:47:57,Gary Riedel,970
2023-10-01 23:59:49,Wesley Perez,2719
2023-10-02 0:05:57,Rita Edwards,621
2023-10-02 0:06:59,Dianne Blair,2632
2023-10-02 0:25:49,Chris Harrison,4281
2023-10-02 0:35:04,Kelly Mansfield,4597
2023-10-02 0:40:08,Christina Rocha,1943
2023-10-02 0:42:29,Stan Gordon,2717
2023-10-02 0:46:29,Cary Aguirre,2973
2023-10-02 1:01:26,Floyd Colon,3833
2023-10-02 1:04:10,Lawrence Woods,4604
2023-10-02 1:04:28,Ray Orr,3954
2023-10-02 1:07:25,Minh Thomas,3157
2023-10-02 1:25:06,Louis Polson,3955
2023-10-02 1:27:49,Katherine Dew,3751
2023-10-02 1:30:19,Lonnie Kilby,2173
2023-10-02 1:37:47,Alfred Acres,2409
2023-10-02 1:46:33,Felicia Hanson,4403
2023-10-02 1:50:31,Earl Polk,198
2023-10-02 2:01:32,Michael Quirk,2317
2023-10-02 2:10:06,Kathryn Flores,4232
2023-10-02 2:15:32,Clifton Harrell,4069
2023-10-02 2:32:16,Maria Harvey,2726
2023-10-02 2:37:59,Robert Andrews,2175
2023-10-02 2:45:35,Tricia Larsen,4926
2023-10-02 2:53:13,Lee Richardson,1947
2023-10-02 2:54:45,Mark Rodgers,3752
2023-10-02 3:04:54,Barbara Scott,90
2023-10-02 3:19:34,Heather Watson,861
2023-10-02 3:21:33,Emilia Furtado,4318
2023-10-02 3:35:40,Lynn James,2988
2023-10-02 3:36:13,Mari Carroll,1736
2023-10-02 3:39:15,Robert Weathers,4156
2023-10-02 3:41:50,Brittany Perry,1356
2023-10-02 3:50:00,Holly Roser,168
2023-10-02 3:50:35,Tricia Larsen,4369
2023-10-02 4:06:15,Charles Pearson,3189
2023-10-02 4:20:29,Jason Mueller,1393
2023-10-02 4:23:17,Derek Lacy,3711
2023-10-02 4:27:07,Josette Hilliard,2550
2023-10-02 4:28:14,Sheryl Bell,1051
2023-10-02 4:45:45,Randy Hough,389
2023-10-02 4:51:23,Edward Heintz,4414
2023-10-02 4:55:41,Margaret Johnson,412
2023-10-02 5:00:27,Matthew Coggins,1581
2023-10-02 5:14:04,Barbara Guercio,4306
2023-10-02 5:15:46,Teresa Lorenzen,3480
2023-10-02 5:22:40,Keith Sheppard,1974
2023-10-02 5:24:05,Richard Keitt,4060
2023-10-02 5:27:56,Wilford Price,161
2023-10-02 5:28:44,Christina Rocha,3142
2023-10-02 5:29:19,Luis Daniel,4545
2023-10-02 5:35:32,Julie Thayer,964
2023-10-02 5:48:36,Ola Alger,907
2023-10-02 5:53:44,Ernie Everhardt,983
2023-10-02 6:00:06,David Skidgel,3063
2023-10-02 6:19:50,Marianne North,173
2023-10-02 6:37:00,James Foreman,4268
2023-10-02 6:42:23,Ira Samuel,3843
2023-10-02 6:59:46,Myrtle Daniel,1943
2023-10-02 7:08:54,Dana King,4671
2023-10-02 7:15:56,Tammy Arsenault,976
2023-10-02 7:30:55,Terri Lapoint,63
2023-10-02 7:39:46,Marcus Wineland,881
2023-10-02 7:50:10,Mary Orta,4245
2023-10-02 7:50:45,Victor Holden,2369
2023-10-02 8:35:42,Max Watson,3179
2023-10-02 8:37:40,Corey Hudson,4787
2023-10-02 8:51:45,Karen Philbrook,809
2023-10-02 8:58:04,Matthew Burns,3240
2023-10-02 9:05:16,Everett Cohen,830
2023-10-02 9:15:00,Suzanne Cody,4651
2023-10-02 9:43:46,Kathy Blanding,1130
2023-10-02 9:50:15,Santo Merna,4826
2023-10-02 9:50:59,Mary Clark,2865
2023-10-02 9:53:41,Mary Cole,3063
2023-10-02 9:59:18,William Moore,4206
2023-10-02 10:00:05,Nellie Dohrman,4110
2023-10-02 10:09:07,Kathy Cortez,840
2023-10-02 10:13:10,Rufus Cardona,2434
2023-10-02 10:14:31,Amy Hagler,831
2023-10-02 10:56:32,David Delano,523
2023-10-02 10:57:31,Kelvin Orme,4186
2023-10-02 11:13:45,Florence Kosky,4244
2023-10-02 11:20:05,Marcia Shelton,1139
2023-10-02 11:21:19,Anna Sturgeon,36
2023-10-02 11:37:47,Lauren Yingst,1822
2023-10-02 11:45:18,Jesse Perry,4032
2023-10-02 12:14:32,Edward Bromley,3820
2023-10-02 12:15:44,Christopher Wood,3211
2023-10-02 12:22:44,Christen Dean,4365
2023-10-02 12:35:32,Russell Flores,3535
2023-10-02 12:45:10,Betty Poston,4276
2023-10-02 12:45:46,Margot Waldeck,4429
2023-10-02 13:00:40,Dorothea Gendel,1304
2023-10-02 13:38:26,Susie Gilson,3085
2023-10-02 13:39:02,Lester Melton,71
2023-10-02 13:45:14,Lauren Yingst,1961
2023-10-02 13:55:09,Tiffany Bonner,3123
2023-10-02 14:06:06,Brigitte Miles,1883
2023-10-02 14:10:00,Tara Loftin,3309
2023-10-02 14:14:33,Terry West,4537
2023-10-02 14:14:44,Ruby Naylor,230
2023-10-02 14:40:04,Tracy Griffin,2088
2023-10-02 14:40:06,Wilbert Coltrain,1964
2023-10-02 14:41:35,Gary Vanes,1794
2023-10-02 14:44:49,Christine Castillo,1596
2023-10-02 14:46:53,Arthur Singleton,4815
2023-10-02 14:47:37,Christine Davis,2153
2023-10-02 14:51:08,Josephine Pitts,2992
2023-10-02 14:51:28,Elizabeth Spaur,2004
2023-10-02 15:32:36,Frederick Tanenbaum,3961
2023-10-02 15:37:17,Doris Cook,4212
2023-10-02 15:55:25,Christopher Sullivan,2799
2023-10-02 16:00:38,Christen Dean,1435
2023-10-02 16:20:01,Martin Mcnish,869
2023-10-02 16:37:21,Stephen Yee,3364
2023-10-02 16:50:25,Terence Young,1893
2023-10-02 16:59:05,Richard Bailey,2243
2023-10-02 17:13:59,Antonia Herron,2740
2023-10-02 17:15:03,Terri Lapoint,1928
2023-10-02 17:22:28,Harry Murray,4327
2023-10-02 17:25:25,Anthony Adams,598
2023-10-02 17:40:10,Richard Perez,1088
2023-10-02 17:50:51,Mary Johnson,4977
2023-10-02 17:54:34,Robert Momphard,2892
2023-10-02 17:57:32,Lina Webley,2398
2023-10-02 17:59:48,Jean Brase,2333
2023-10-02 18:05:30,Patrick Pierro,4990
2023-10-02 18:11:01,Steven Montoya,1198
2023-10-02 18:16:00,Buford Ivy,390
2023-10-02 18:17:08,Travis Gillis,986
2023-10-02 18:28:33,Ann Tabor,1641
2023-10-02 18:42:25,Edward Heintz,1866
2023-10-02 18:58:04,Edward Wheeler,1063
2023-10-02 19:03:28,Maria Harvey,2333
2023-10-02 19:04:39,Marsha Gunstream,733
2023-10-02 19:20:46,Robert Fantasia,4998
2023-10-02 19:26:57,Renee Pierce,4275
2023-10-02 19:45:55,Mary Seals,1508
2023-10-02 19:46:15,Richard Jenkins,2935
2023-10-02 19:51:57,Theodore Anderson,530
2023-10-02 20:08:30,Dorothy Rivera,4973
2023-10-02 20:08:31,Brandon Williams,2828
2023-10-02 20:17:20,Jack Blythe,71
2023-10-02 20:25:32,Catherine Groff,2580
2023-10-02 20:29:09,Constance Evans,2491
2023-10-02 20:29:49,Robert Stcharles,3546
2023-10-02 20:30:18,Nikole Scott,2131
2023-10-02 20:35:16,Cindy Dodge,2244
2023-10-02 20:41:07,Phillip Jackson,3941
2023-10-02 20:51:25,Jeremy Bachand,3157
2023-10-02 21:04:25,Dorothy Gainer,3506
2023-10-02 21:09:08,Edison Bourne,4360
2023-10-02 21:11:18,Josephine Nicholson,1794
2023-10-02 21:11:59,Carissa Manning,4123
2023-10-02 21:16:11,Jeffrey Wiggins,218
2023-10-02 21:16:17,Kyle Woodruff,1465
2023-10-02 21:21:26,Brenda Perrault,4591
2023-10-02 21:28:15,Barbara Guercio,2355
2023-10-02 21:47:34,Clark Strickland,4783
2023-10-02 21:54:25,Carmela Thompson,2732
2023-10-02 22:05:27,John Burton,4528
2023-10-02 22:36:03,Jessica Williams,3479
2023-10-02 22:38:14,Travis Aguero,4608
2023-10-02 22:41:51,Susan Giannakopoulo,4
2023-10-02 22:46:16,Carol Summers,4056
2023-10-02 22:57:43,Frances Hanchett,3010
2023-10-02 22:58:14,John Bates,4681
2023-10-02 22:59:22,Jeremy Kearney,3882
2023-10-02 23:16:31,Fernando Mccreery,846
2023-10-02 23:30:51,Kyle Rivers,3981
2023-10-02 23:38:55,Richard Sylvia,2900
2023-10-02 23:43:40,Lindsey Page,4356
2023-10-02 23:46:39,Sandra Berg,888
2023-10-03 0:00:53,Amy Wilson,4529
2023-10-03 0:02:41,Johnny Carrasquillo,518
2023-10-03 0:02:45,Timothy Humes,1184
2023-10-03 0:06:58,Jennifer Watson,1304
2023-10-03 0:10:24,Jessica Verrill,2811
2023-10-03 0:13:58,Patricia Howe,4270
2023-10-03 0:32:15,Maria Mcdaniel,3687
2023-10-03 0:55:40,Helen Childers,4744
2023-10-03 1:10:43,Floyd Mccoy,3342
2023-10-03 1:40:18,Teresa Burmeister,2651
2023-10-03 1:40:21,Beatrice Merrick,1800
2023-10-03 1:46:08,John Doxey,4845
2023-10-03 2:12:33,Horace Houseal,3989
2023-10-03 2:28:54,Rebecka Dickson,1545
2023-10-03 2:31:45,John Koeneman,1895
2023-10-03 2:32:50,Mary Robinson,2600
2023-10-03 2:37:51,Mitchell Evans,3831
2023-10-03 2:56:47,Bruce Castro,1095
2023-10-03 3:08:08,Jessie Barbera,371
2023-10-03 3:18:05,Richard Perez,4282
2023-10-03 3:21:57,Kevin Mcdonald,2059
2023-10-03 3:25:22,Ricky Ortiz,3106
2023-10-03 3:25:47,Thomas Rivera,2361
2023-10-03 3:29:23,Paula Cooper,1575
2023-10-03 3:42:30,Larry Martinez,3401
2023-10-03 4:03:57,Ashley Evans,3533
2023-10-03 4:08:12,Brian Haverstock,4490
2023-10-03 4:11:39,Evan Villa,2426
2023-10-03 4:53:14,William Ragusa,3260
2023-10-03 4:57:24,Tom Lewis,2382
2023-10-03 5:13:49,Marie Rossman,2889
2023-10-03 5:45:22,Michael Dejesus,3205
2023-10-03 5:54:30,Daphne Mccord,41
2023-10-03 6:17:40,Irene Robinson,3187
2023-10-03 6:22:45,Dennis Blake,2194
2023-10-03 6:27:26,Theresa Cummins,2470
2023-10-03 6:27:42,Thomas Rowe,934
2023-10-03 6:32:16,Joseph Wheelock,3541
2023-10-03 7:08:30,Normand Diclaudio,1758
2023-10-03 7:11:01,Catherine Page,1668
2023-10-03 7:17:38,Andrew Jackson,3204
2023-10-03 7:29:18,Leonard Carroll,1786
2023-10-03 7:35:20,Roger Bullock,4626
2023-10-03 8:05:49,Flora Priest,3181
2023-10-03 8:45:25,Diana Szczepanek,1004
2023-10-03 8:47:40,Helene Grady,2718
2023-10-03 8:49:30,Julia Varga,2740
